"","city","state","totalpop","latitude","longitude"
"10578","Harlan","IN",1971,41.227324,-84.987882
"10579","Harlan","KY",5150,36.861519,-83.203025
"10580","Harleigh","PA",114,40.988813,-75.961651
"10581","Harlem","GA",8150,33.456131,-82.307337
"10582","Harlem","MT",2435,48.655123,-108.818157
"10583","Harleton","TX",2189,32.676919,-94.531537
"10584","Harleysville","PA",23765,40.274188,-75.395188
"10585","Harleyville","SC",2356,33.239304,-80.453386
"10586","Harlingen","TX",87263,26.179802,-97.6102365
"10587","Harlowton","MT",1505,46.447745,-109.843492
"10588","Harman","WV",755,38.75338,-79.814713
"10589","Harmans","MD",224,38.947102,-76.629277
"10590","Harmon","IL",527,41.689533,-89.545604
"10591","Harmonsburg","PA",401,41.643145,-80.394299
"10592","Harmony","IN",134,39.537199,-87.072888
"10593","Harmony","ME",1326,44.973047,-69.548148
"10594","Harmony","MN",1963,43.534993,-92.069594
"10595","Harmony","NC",5225,35.964392,-80.777838
"10596","Harmony","PA",4589,40.8282,-80.09825
"10597","Harned","KY",1866,37.802295,-86.414768
"10598","Harold","KY",3056,37.580715,-82.677387
"10599","Harper Woods","MI",14554,42.239933,-83.150823
"10600","Harper","IA",328,41.357763,-92.063442
"10601","Harper","KS",2093,37.291318,-98.038455
"10602","Harper","OR",249,43.830263,-117.626175
"10603","Harper","TX",2395,30.247879,-99.268227
"10604","Harpers Ferry","IA",1039,43.288601,-91.209339
"10605","Harpers Ferry","WV",12835,39.314617,-77.789387
"10606","Harpersfield","NY",464,42.183045,-74.925617
"10607","Harpersville","AL",2082,33.199274,-86.459291
"10608","Harpster","OH",680,40.7346,-83.253668
"10609","Harpswell","ME",3871,43.78105,-69.995537
"10610","Harpursville","NY",3629,42.186306,-75.67618
"10611","Harrah","OK",10378,35.53316,-97.395314
"10612","Harrah","WA",1267,46.323528,-120.375459
"10613","Harrell","AR",264,33.535994,-92.543915
"10614","Harrells","NC",2085,34.711792,-78.26273
"10615","Harrellsville","NC",901,36.274551,-76.786498
"10616","Harriet","AR",683,35.916744,-92.681408
"10617","Harrietta","MI",824,44.280319,-85.710694
"10618","Harriman","NY",3203,41.300486,-74.124934
"10619","Harriman","TN",17857,35.919953,-84.516642
"10620","Harrington Park","NJ",4664,40.991696,-73.98486
"10621","Harrington","DE",10220,38.912195,-75.611322
"10622","Harrington","ME",1018,45.002969,-67.495548
"10623","Harrington","WA",643,47.478233,-118.254439
"10624","Harris","IA",403,43.399433,-95.437464
"10625","Harris","MN",3616,45.593629,-92.998865
"10626","Harris","MO",195,40.209765,-93.111314
"10627","Harris","NY",181,41.710156,-74.71536
"10628","Harrisburg","AR",6462,35.575374,-90.791023
"10629","Harrisburg","IL",12930,37.720129,-88.536736
"10630","Harrisburg","MO",1787,39.148359,-92.425698
"10631","Harrisburg","NC",16143,35.353672,-80.672368
"10632","Harrisburg","NE",455,41.546441,-103.710045
"10633","Harrisburg","OH",326,39.969036,-83.011389
"10634","Harrisburg","OR",4812,44.273684,-123.108438
"10635","Harrisburg","PA",165527,40.2777459,-76.8482249
"10636","Harrisburg","SD",5906,43.425258,-96.659737
"10637","Harrison City","PA",3946,40.36602,-79.656525
"10638","Harrison Township","MI",24604,42.587734,-82.821517
"10639","Harrison Valley","PA",651,41.737627,-77.902366
"10640","Harrison","AR",30163,36.295086,-93.092861
"10641","Harrison","GA",1364,32.855295,-82.702399
"10642","Harrison","ID",1164,47.501761,-116.751226
"10643","Harrison","ME",3111,43.992681,-70.357119
"10644","Harrison","MI",13152,44.005299,-84.85096
"10645","Harrison","MT",331,45.283594,-112.027561
"10646","Harrison","NE",592,42.631216,-103.782027
"10647","Harrison","NJ",16026,40.744501,-74.150787
"10648","Harrison","NY",12280,40.979118,-73.723036
"10649","Harrison","OH",17921,39.244275,-84.736254
"10650","Harrison","SD",155,43.409186,-98.528068
"10651","Harrison","TN",12085,35.214176,-85.091744
"10652","Harrisonburg","LA",1710,31.746835,-91.890463
"10653","Harrisonburg","VA",67593,38.4514003333333,-78.8563953333333
"10654","Harrisonville","MO",14385,38.615239,-94.321556
"10655","Harrisonville","NJ",137,39.693067,-75.271114
"10656","Harrisonville","PA",1183,39.943762,-78.122265
"10657","Harristown","IL",92,39.856678,-89.085041
"10658","Harrisville","MI",2556,44.656694,-83.41973
"10659","Harrisville","MS",1312,31.94173,-90.133459
"10660","Harrisville","NH",961,42.884548,-72.102634
"10661","Harrisville","NY",2424,43.818705,-75.480342
"10662","Harrisville","OH",107,40.181476,-80.888159
"10663","Harrisville","PA",3517,40.935262,-80.00865
"10664","Harrisville","RI",5976,41.97239,-71.648502
"10665","Harrisville","WV",3378,39.145318,-81.034061
"10666","Harrod","OH",3653,40.739067,-83.941613
"10667","Harrodsburg","IN",76,39.012984,-86.545732
"10668","Harrodsburg","KY",19334,37.803283,-84.860707
"10669","Harrogate","TN",6516,36.532527,-83.573282
"10670","Harrold","SD",469,44.333927,-99.767237
"10671","Harrold","TX",193,34.118913,-99.033787
"10672","Harsens Island","MI",1190,42.597245,-82.596757
"10673","Harshaw","WI",1133,45.690115,-89.663974
"10674","Hart","MI",6420,43.700968,-86.334122
"10675","Hart","TX",1487,34.385133,-102.117552
"10676","Hartfield","VA",1563,37.541289,-76.4152
"10677","Hartford City","IN",9828,40.472672,-85.326447
"10678","Hartford","AL",5732,31.105822,-85.690252
"10679","Hartford","AR",1391,35.060177,-94.353779
"10680","Hartford","CT",123919,41.768083,-72.6845438571429
"10681","Hartford","IA",1027,41.439093,-93.36963
"10682","Hartford","IL",1459,38.827848,-90.092606
"10683","Hartford","KS",816,38.345691,-96.103771
"10684","Hartford","KY",6152,37.472545,-86.869715
"10685","Hartford","MI",6795,42.218519,-86.052434
"10686","Hartford","NY",608,43.354304,-73.404906
"10687","Hartford","SD",4713,43.630545,-96.814539
"10688","Hartford","TN",814,35.82414,-83.098214
"10689","Hartford","WI",22041,43.357616,-88.319032
"10690","Hartford","WV",509,38.752312,-81.997278
"10691","Hartington","NE",3002,42.591685,-97.250509
"10692","Hartland","ME",1792,44.896404,-69.464092
"10693","Hartland","MI",6481,42.648484,-83.717806
"10694","Hartland","MN",720,43.803384,-93.485456
"10695","Hartland","VT",2429,43.573379,-72.402698
"10696","Hartland","WI",20799,43.123679,-88.336087
"10697","Hartleton","PA",244,40.882861,-77.189174
"10698","Hartley","IA",2451,43.154712,-95.505959
"10699","Hartley","TX",766,35.891634,-102.392664
"10700","Hartline","WA",255,47.611505,-119.084131
"10701","Hartly","DE",4386,39.16343,-75.679733
"10702","Hartman","AR",2149,35.436024,-93.64356
"10703","Hartman","CO",61,38.119522,-102.216833
"10704","Harts","WV",3486,38.034057,-82.100836
"10705","Hartsburg","IL",526,40.251211,-89.47409
"10706","Hartsburg","MO",2328,38.72719,-92.301413
"10707","Hartsdale","NY",12604,41.019105,-73.812077
"10708","Hartsel","CO",909,38.967262,-105.878811
"10709","Hartselle","AL",24267,34.491606,-86.934715
"10710","Hartsfield","GA",966,31.200827,-83.945527
"10711","Hartshorn","MO",441,37.307074,-91.73234
"10712","Hartshorne","OK",3463,34.982457,-95.544861
"10713","Hartstown","PA",933,41.534292,-80.417374
"10714","Hartsville","IN",786,39.218578,-85.717648
"10715","Hartsville","SC",32284,34.345106,-80.073953
"10716","Hartsville","TN",6965,36.402012,-86.143252
"10717","Hartville","MO",3305,37.319401,-92.512497
"10718","Hartville","OH",9765,40.822158,-81.442635
"10719","Hartville","WY",132,42.321218,-104.722426
"10720","Hartwell","GA",16382,34.361177,-82.941703
"10721","Hartwick","IA",178,41.810889,-92.342571
"10722","Hartwick","NY",1469,42.690531,-75.063513
"10723","Harvard","ID",254,46.924095,-116.715837
"10724","Harvard","IL",13922,42.362962,-88.495375
"10725","Harvard","MA",4747,42.500187,-71.575864
"10726","Harvard","NE",1323,40.620578,-98.096849
"10727","Harvel","IL",378,39.367208,-89.522401
"10728","Harvest","AL",20575,34.829768,-86.703349
"10729","Harvey","AR",227,34.882558,-94.079724
"10730","Harvey","IA",498,41.299888,-92.928147
"10731","Harvey","IL",29594,41.811929,-87.68732
"10732","Harvey","LA",39887,29.875555,-90.069558
"10733","Harvey","ND",2597,47.703539,-99.747755
"10734","Harveys Lake","PA",3793,41.37385,-75.969059
"10735","Harveysburg","OH",348,39.501283,-84.006729
"10736","Harveyville","KS",671,38.789698,-95.963421
"10737","Harviell","MO",1163,36.712451,-90.407013
"10738","Harwich Port","MA",1676,41.845717,-70.053544
"10739","Harwich","MA",9663,41.835582,-70.043359
"10740","Harwick","PA",895,40.434436,-80.024817
"10741","Harwinton","CT",5666,41.649639,-73.176163
"10742","Harwood Heights","IL",23134,41.811929,-87.68732
"10743","Harwood","MD",3289,38.962992,-76.564785
"10744","Harwood","MO",423,37.849889,-94.338133
"10745","Harwood","ND",1386,46.956511,-96.965445
"10746","Harwood","TX",910,29.447211,-97.494649
"10747","Hasbrouck Heights","NJ",11842,40.862349,-74.075585
"10748","Haskell","NJ",4942,41.028396,-74.304516
"10749","Haskell","OK",5078,35.813548,-95.681972
"10750","Haskell","TX",3980,33.207016,-99.717417
"10751","Haskins","OH",1152,41.466702,-83.705486
"10752","Haslet","TX",15995,32.941139,-97.353767
"10753","Haslett","MI",12501,42.750324,-84.378655
"10754","Hassell","NC",84,35.906104,-77.273825
"10755","Hastings On Hudson","NY",8679,40.987797,-73.862969
"10756","Hastings","FL",5456,29.68875,-81.406081
"10757","Hastings","IA",449,41.013156,-95.500756
"10758","Hastings","MI",19127,42.639121,-85.28988
"10759","Hastings","MN",29488,44.737166,-93.032909
"10760","Hastings","NE",26354,40.582425,-98.389035
"10761","Hastings","NY",2393,43.338817,-76.189586
"10762","Hastings","OK",519,34.069661,-97.838026
"10763","Hastings","PA",2558,40.680896,-78.599266
"10764","Hasty","AR",385,35.924868,-93.232298
"10765","Hasty","CO",224,37.959036,-103.015041
"10766","Haswell","CO",88,38.440077,-103.130677
"10767","Hat Creek","CA",341,40.808623,-121.499992
"10768","Hatboro","PA",20536,40.182406,-75.106265
"10769","Hatch","NM",3303,32.661331,-107.123524
"10770","Hatch","UT",258,37.717477,-112.477716
"10771","Hatchechubbee","AL",441,32.295844,-85.292938
"10772","Hatfield","AR",1437,34.5019,-94.362242
"10773","Hatfield","MA",2545,42.387269,-72.643081
"10774","Hatfield","MO",145,40.50452,-94.141837
"10775","Hatfield","PA",18038,40.28202,-75.358491
"10776","Hathaway Pines","CA",436,38.183537,-120.388215
"10777","Hathaway","MT",21,46.017965,-106.99199
"10778","Hathorne","MA",151,42.635443,-70.879123
"10779","Hatillo","PR",41953,18.481391,-66.808696
"10780","Hatley","WI",2964,44.797963,-89.513916
"10781","Hatteras","NC",504,35.692774,-75.713785
"10782","Hattiesburg","MS",82617,31.2510483333333,-89.3182426666667
"10783","Hattieville","AR",1683,35.318809,-92.67533
"10784","Hatton","ND",1276,47.638521,-97.459319
"10785","Haubstadt","IN",4069,38.202701,-87.577358
"10786","Haugan","MT",90,47.402824,-115.516347
"10787","Haugen","WI",259,45.620445,-91.801751
"10788","Haughton","LA",19325,32.585005,-93.533104
"10789","Hauppauge","NY",16821,40.819074,-73.2122
"10790","Hauula","HI",5555,21.583507,-157.882511
"10791","Havana","AR",1478,35.030397,-93.303203
"10792","Havana","FL",11330,30.591733,-84.574009
"10793","Havana","IL",5385,40.308441,-89.938334
"10794","Havana","KS",431,37.092548,-95.94175
"10795","Havana","ND",167,45.978943,-97.54423
"10796","Havelock","IA",346,42.842446,-94.721926
"10797","Havelock","NC",23320,35.028677,-77.053443
"10798","Haven","KS",2125,37.881183,-97.793755
"10799","Havensville","KS",396,39.44655,-96.37473
"10800","Haverford","PA",6248,40.002911,-75.321632
"10801","Haverhill","IA",323,41.938248,-92.968108
"10802","Haverhill","MA",60879,42.77837,-71.0944546666667
"10803","Haverhill","NH",503,44.037549,-72.046692
"10804","Haverhill","OH",148,38.592446,-82.828817
"10805","Haverstraw","NY",11910,41.191694,-73.964933
"10806","Havertown","PA",35878,39.974861,-75.312081
"10807","Haviland","KS",1042,37.612557,-99.192552
"10808","Haviland","OH",669,41.03321,-84.60076
"10809","Havre De Grace","MD",17603,39.560095,-76.15517
"10810","Havre","MT",12638,48.663002,-110.09437
"10811","Haw River","NC",6006,36.042367,-79.324239
"10812","Hawaiian Gardens","CA",14184,33.830967,-118.072796
"10813","Hawarden","IA",3216,43.022799,-96.263075
"10814","Hawesville","KY",4810,37.832151,-86.782723
"10815","Hawi","HI",1692,20.222737,-155.818291
"10816","Hawk Point","MO",1934,38.980781,-91.127211
"10817","Hawk Run","PA",510,40.989115,-78.422403
"10818","Hawk Springs","WY",107,42.088115,-104.354049
"10819","Hawkeye","IA",1050,42.938391,-91.929151
"10820","Hawkins","TX",7607,32.648003,-95.23372
"10821","Hawkins","WI",868,45.518558,-90.743138
"10822","Hawkinsville","GA",12998,32.275664,-83.49009
"10823","Hawks","MI",769,45.283467,-83.873719
"10824","Hawley","MN",4508,46.977738,-96.409155
"10825","Hawley","PA",12012,41.482733,-75.24019
"10826","Hawley","TX",2842,32.642251,-99.923862
"10827","Haworth","NJ",3382,40.963867,-73.99358
"10828","Haworth","OK",2288,33.851471,-94.733795
"10829","Hawthorn","PA",494,41.017753,-79.279932
"10830","Hawthorne","CA",93193,33.786594,-118.298662
"10831","Hawthorne","FL",10510,29.642025,-82.327515
"10832","Hawthorne","NJ",18791,40.954375,-74.161788
"10833","Hawthorne","NV",3793,38.576848,-118.690644
"10834","Hawthorne","NY",4931,41.013742,-73.835421
"10835","Hawthorne","WI",185,46.514162,-91.862136
"10836","Haxtun","CO",1494,40.601383,-102.523842
"10837","Hay Springs","NE",1249,42.636894,-102.665536
"10838","Hay","WA",29,46.697296,-117.941665
"10839","Hayden","AL",8810,33.953352,-86.745469
"10840","Hayden","CO",2463,40.438195,-107.277181
"10841","Hayden","ID",19990,47.798886,-116.742254
"10842","Haydenville","MA",1336,42.35641,-72.682127
"10843","Haydenville","OH",283,39.476564,-82.328099
"10844","Hayes Center","NE",498,40.524819,-101.061328
"10845","Hayes","LA",750,30.11138,-92.945098
"10846","Hayes","SD",83,44.531281,-101.014052
"10847","Hayes","VA",11541,37.391501,-76.514807
"10848","Hayesville","NC",8533,35.071416,-83.778309
"10849","Hayesville","OH",266,40.768006,-82.249991
"10850","Hayfield","MN",2666,43.896909,-92.797679
"10851","Hayfork","CA",2747,40.500622,-123.167247
"10852","Haymarket","VA",19801,38.867441,-77.644539
"10853","Haynes","AR",222,34.894534,-90.750779
"10854","Haynesville","LA",4064,32.833762,-93.033657
"10855","Hayneville","AL",3976,32.152198,-86.597157
"10856","Hays","KS",23797,38.878202,-99.334803
"10857","Hays","MT",974,48.360516,-108.89392
"10858","Hays","NC",3901,36.308091,-81.116941
"10859","Haysi","VA",3491,37.18399,-82.323976
"10860","Haysville","KS",13733,37.542404,-97.36324
"10861","Hayti","MO",4225,36.257216,-89.798519
"10862","Hayti","SD",1048,44.657338,-97.20497
"10863","Hayward","CA",177085,37.64676175,-122.044824
"10864","Hayward","MN",486,43.646968,-93.244932
"10865","Hayward","WI",11487,45.955223,-91.278308
"10866","Haywood","VA",273,38.428509,-78.267848
"10867","Haywood","WV",144,39.374487,-80.348925
"10868","Hazard","KY",17252,37.299666,-83.239904
"10869","Hazard","NE",228,41.220515,-98.975997
"10870","Hazel Crest","IL",15630,41.811929,-87.68732
"10871","Hazel Green","AL",12783,34.937132,-86.581015
"10872","Hazel Green","KY",1184,37.798052,-83.420976
"10873","Hazel Green","WI",3371,42.543893,-90.536322
"10874","Hazel Hurst","PA",222,41.801078,-78.579739
"10875","Hazel Park","MI",16422,42.496485,-83.098474
"10876","Hazel","KY",1480,36.578831,-88.322336
"10877","Hazel","SD",432,44.759144,-97.381575
"10878","Hazelhurst","WI",1454,45.74835,-89.821598
"10879","Hazelton","ID",1840,42.596069,-114.071311
"10880","Hazelton","KS",171,37.114569,-98.410166
"10881","Hazelton","ND",551,46.517223,-100.337283
"10882","Hazelwood","MO",19602,38.7844,-90.399166
"10883","Hazen","AR",2451,34.782306,-91.569612
"10884","Hazen","ND",3461,47.386092,-101.760142
"10885","Hazlehurst","GA",14468,31.806871,-82.626991
"10886","Hazlehurst","MS",10626,31.868475,-90.429426
"10887","Hazlet","NJ",17396,40.423057,-74.176036
"10888","Hazleton","IA",2017,42.574258,-91.924112
"10889","Hazleton","IN",1089,38.384971,-87.473674
"10890","Hazleton","PA",39599,40.964584,-76.008333
"10891","Head Waters","VA",120,38.385967,-79.559157
"10892","Headland","AL",7822,31.357917,-85.30124
"10893","Headrick","OK",296,34.626509,-99.139047
"10894","Healdsburg","CA",16852,38.512761,-122.787101
"10895","Healdton","OK",3708,34.217164,-97.402923
"10896","Healy","AK",1069,63.543571,-149.986676
"10897","Healy","KS",335,38.578991,-100.600786
"10898","Hearne","TX",6981,30.925686,-96.581229
"10899","Heart Butte","MT",743,48.297291,-112.845587
"10900","Heartwell","NE",213,40.55428,-98.790623
"10901","Heaters","WV",447,38.762122,-80.640614
"10902","Heath Springs","SC",4746,34.588803,-80.718482
"10903","Heath","MA",533,42.618011,-72.788896
"10904","Heath","OH",17439,40.004407,-82.467105
"10905","Heathsville","VA",5099,37.876733,-76.427334
"10906","Heavener","OK",5959,34.967535,-94.662657
"10907","Hebbronville","TX",5350,27.07069,-98.692717
"10908","Heber City","UT",17249,40.517678,-111.348882
"10909","Heber Springs","AR",12535,35.453106,-91.98883
"10910","Heber","AZ",1102,34.40998,-110.588287
"10911","Heber","CA",7334,32.72181,-115.438271
"10912","Hebo","OR",460,45.176795,-123.846
"10913","Hebron","CT",5603,41.689249,-72.398627
"10914","Hebron","IL",2040,42.455151,-88.430802
"10915","Hebron","IN",10426,41.347188,-87.152358
"10916","Hebron","KY",13959,39.086656,-84.712389
"10917","Hebron","MD",4026,38.409235,-75.724848
"10918","Hebron","ME",1416,44.22564,-70.372831
"10919","Hebron","ND",992,46.849592,-101.972303
"10920","Hebron","NE",2075,40.240562,-97.64485
"10921","Hebron","NH",876,43.718268,-71.889483
"10922","Hebron","OH",5306,39.974804,-82.511108
"10923","Hecker","IL",320,38.299507,-89.961825
"10924","Hecla","SD",472,45.849431,-98.157861
"10925","Hector","AR",2274,35.549856,-92.961624
"10926","Hector","MN",2015,44.70976,-94.756704
"10927","Hector","NY",915,42.492291,-76.824556
"10928","Hedgesville","WV",14322,39.485043,-78.034659
"10929","Hedley","TX",513,34.869376,-100.658936
"10930","Hedrick","IA",1583,41.211206,-92.297854
"10931","Heflin","AL",8659,33.627166,-85.502022
"10932","Heflin","LA",1934,32.474113,-93.288906
"10933","Hegins","PA",2442,40.688219,-76.539205
"10934","Heidelberg","MS",4573,31.892668,-89.077368
"10935","Heidrick","KY",788,36.871254,-83.829985
"10936","Heilwood","PA",337,40.620736,-78.918561
"10937","Heiskell","TN",4729,36.087461,-84.041266
"10938","Heislerville","NJ",526,39.224047,-74.994184
"10939","Helen","GA",936,34.729196,-83.720937
"10940","Helen","WV",182,37.748935,-81.224458
"10941","Helena","AL",15881,33.266341,-86.901975
"10942","Helena","AR",5532,34.45192,-90.751249
"10943","Helena","GA",4313,32.047457,-82.9747
"10944","Helena","MO",472,39.912051,-94.698
"10945","Helena","MT",53568,46.7083945,-112.0777885
"10946","Helena","OH",1532,41.325996,-83.318648
